[ID],Year,Institution,state,St-Ups Formed
95221,1999,Univ. of Missouri System,MO,1
95275,1999,Washington University,MO,4
96025,2000,St. Louis University,MO,0
95221,2000,Univ. of Missouri System,MO,0
95275,2000,Washington University,MO,1
96025,2001,St. Louis University,MO,1
95221,2001,Univ. of Missouri System,MO,0
95275,2001,Washington University in St. Louis,MO,1
96025,2002,St. Louis Univ.,MO,1
95221,2002,The Curators of the Univ. of Missouri,MO,1
95275,2002,Washington Univ. St. Louis,MO,
96025,2003,St. Louis Univ.,MO,1
95221,2003,The Curators of the Univ. of Missouri,MO,0
95275,2003,Washington Univ. St. Louis,MO,3
96025,2004,St. Louis Univ.,MO,1
95221,2004,The Curators of the Univ. of Missouri,MO,0
95275,2004,Washington Univ. St. Louis,MO,2
95221,2005,The Curators of the Univ. of Missouri,MO,0
95275,2005,Washington Univ. St. Louis,MO,3
95221,2006,Univ. of Missouri all campuses,MO,2
95275,2006,Washington Univ. St. Louis,MO,2
95221,2007,Univ. of Missouri all campuses,MO,2
95275,2007,Washington Univ. St. Louis,MO,5
95221,2008,Univ. of Missouri all campuses,MO,6
2000004,2008,Washington University of St. Louis,MO,4
95221,2009,Univ. of Missouri all campuses,MO,5
2000004,2009,Washington University of St. Louis,MO,2
95221,2010,Univ. of Missouri all campuses,MO,7
2000004,2010,Washington University of St. Louis,MO,2
95221,2011,Univ. of Missouri all campuses,MO,5
2000004,2011,Washington University of St. Louis,MO,2
95221,2012,Univ. of Missouri all campuses,MO,9
2000004,2012,Washington University of St. Louis,MO,2
95221,2013,Univ. of Missouri all campuses,MO,5
95109,1991,Mississippi State University,MS,
95109,1992,Mississippi State University,MS,
95109,1993,Mississippi State University,MS,
95109,1994,Mississippi State University,MS,0
95109,1995,Mississippi State University,MS,1
95109,1996,Mississippi State University,MS,0
95109,1997,Mississippi State University,MS,2
95109,1998,Mississippi State University,MS,1
95109,2000,Mississippi State University,MS,0
95109,2001,Mississippi State University,MS,3
95109,2002,Mississippi State Univ.,MS,2
95220,2002,Univ of Mississippi,MS,1
95109,2003,Mississippi State Univ.,MS,1
95220,2003,Univ. of Mississippi,MS,0
95109,2004,Mississippi State Univ.,MS,3
95220,2004,Univ. of Mississippi,MS,2
95109,2005,Mississippi State Univ.,MS,4
95220,2005,Univ. of Mississippi,MS,0
95109,2006,Mississippi State Univ.,MS,2
95220,2006,Univ. of Mississippi,MS,2
95109,2007,Mississippi State Univ.,MS,3
95220,2007,Univ. of Mississippi,MS,1
95109,2008,Mississippi State Univ.,MS,4
95220,2008,Univ. of Mississippi,MS,3
95109,2009,Mississippi State Univ.,MS,0
95220,2009,Univ. of Mississippi,MS,3
95109,2010,Mississippi State Univ.,MS,1
95220,2010,Univ. of Mississippi,MS,2
95109,2011,Mississippi State Univ.,MS,5
95220,2011,Univ. of Mississippi,MS,
95109,2012,Mississippi State Univ.,MS,1
95220,2012,Univ. of Mississippi,MS,1
95109,2013,Mississippi State Univ.,MS,4
95220,2013,Univ. of Mississippi,MS,2
95110,1994,Montana State University,MT,0
95110,1995,Montana State University,MT,0
95110,1996,Montana State University,MT,0
95110,1997,Montana State University,MT,0
95222,1997,Univ. of Montana,MT,0
95110,1998,Montana State University,MT,0
95222,1998,Univ. of Montana,MT,0
95110,1999,Montana State University,MT,1
95222,1999,Univ. of Montana,MT,0
95110,2000,Montana State University,MT,1
95222,2000,Univ. of Montana,MT,1
95222,2001,Univ. of Montana,MT,1
95110,2002,Montana State Univ.,MT,0
95222,2002,Univ. of Montana,MT,2
95110,2003,Montana State Univ.,MT,4
95222,2003,Univ. of Montana,MT,1
95110,2004,Montana State Univ.,MT,2
95222,2004,Univ. of Montana,MT,2
95110,2005,Montana State Univ.,MT,1
95222,2005,Univ. of Montana,MT,2
95110,2006,Montana State Univ.,MT,5
95222,2006,Univ. of Montana,MT,0
95110,2007,Montana State Univ.,MT,0
95222,2007,Univ. of Montana,MT,1
95110,2008,Montana State Univ.,MT,2
95110,2009,Montana State Univ.,MT,3
95110,2010,Montana State Univ.,MT,1
95110,2011,Montana State Univ.,MT,0
95222,2011,Univ. of Montana,MT,0
95110,2012,Montana State Univ.,MT,0
95110,2013,Montana State Univ.,MT,0
20120295,2013,Salish Kootenai College,MT,0
95123,1991,North Carolina State University,NC,
95230,1991,Univ. of North Carolina/ Chapel Hill,NC,
95273,1991,Wake Forest University,NC,
95123,1992,North Carolina State University,NC,
95230,1992,Univ. of North Carolina/ Chapel Hill,NC,
95273,1992,Wake Forest University,NC,
95055,1993,Duke University,NC,
95123,1993,North Carolina State University,NC,
95230,1993,Univ. of North Carolina/ Chapel Hill,NC,
95231,1993,Univ. of North Carolina/Charlotte,NC,
95273,1993,Wake Forest University,NC,
95055,1994,Duke University,NC,0
95123,1994,North Carolina State University,NC,1
95230,1994,Univ. of North Carolina/ Chapel Hill,NC,0
95231,1994,Univ. of North Carolina/Charlotte,NC,5
95273,1994,Wake Forest University,NC,0
95055,1995,Duke University,NC,1
95123,1995,North Carolina State University,NC,3
95230,1995,Univ. of North Carolina/ Chapel Hill,NC,1
95231,1995,Univ. of North Carolina/Charlotte,NC,0
95273,1995,Wake Forest University,NC,2
95056,1996,East Carolina University,NC,1
95230,1996,Univ. of North Carolina/Chapel Hill,NC,0
95231,1996,Univ. of North Carolina/Charlotte,NC,
95273,1996,Wake Forest University,NC,1
95055,1997,Duke University,NC,0
95056,1997,East Carolina University,NC,1
95123,1997,North Carolina State University,NC,1
95230,1997,Univ. of North Carolina/Chapel Hill,NC,2
95273,1997,Wake Forest University,NC,0
95055,1998,Duke University,NC,1
95056,1998,East Carolina University,NC,0
95123,1998,North Carolina State University,NC,5
95230,1998,Univ. of North Carolina/Chapel Hill,NC,1
95273,1998,Wake Forest University,NC,0
95055,1999,Duke University,NC,2
95056,1999,East Carolina University,NC,0
95123,1999,North Carolina State University,NC,8
95230,1999,Univ. of North Carolina/Chapel Hill,NC,0
95273,1999,Wake Forest University,NC,1
95055,2000,Duke University,NC,3
95056,2000,East Carolina University,NC,0
95123,2000,North Carolina State University,NC,6
95230,2000,Univ. of North Carolina/Chapel Hill,NC,4
95273,2000,Wake Forest University,NC,3
95055,2001,Duke University,NC,5
95056,2001,East Carolina University,NC,2
95123,2001,North Carolina State University,NC,6
95230,2001,Univ. of North Carolina Chapel Hill,NC,12
95231,2001,Univ. of North Carolina Charlotte,NC,6
95273,2001,Wake Forest University,NC,1
95055,2002,Duke Univ.,NC,3
95056,2002,East Carolina Univ.,NC,1
95123,2002,North Carolina State Univ.,NC,5
95230,2002,Univ. of North Carolina Chapel Hill,NC,3
95231,2002,Univ. of North Carolina Charlotte,NC,4
95273,2002,Wake Forest Univ.,NC,0
95055,2003,Duke Univ.,NC,1
95056,2003,East Carolina Univ.,NC,0
20000015,2003,North Carolina A&T State Univ.,NC,
95123,2003,North Carolina State Univ.,NC,7
96031,2003,Univ. of North Carolina at Greensboro,NC,1
95230,2003,Univ. of North Carolina Chapel Hill,NC,2
95231,2003,Univ. of North Carolina Charlotte,NC,4
95273,2003,Wake Forest Univ.,NC,1
95055,2004,Duke Univ.,NC,10
95056,2004,East Carolina Univ.,NC,0
20000015,2004,North Carolina A&T State Univ.,NC,0
95123,2004,North Carolina State Univ.,NC,4
96031,2004,Univ. of North Carolina at Greensboro,NC,1
95230,2004,Univ. of North Carolina Chapel Hill,NC,3
95231,2004,Univ. of North Carolina Charlotte,NC,2
95273,2004,Wake Forest Univ.,NC,1
95055,2005,Duke Univ.,NC,3
95056,2005,East Carolina Univ.,NC,0
95123,2005,North Carolina State Univ.,NC,4
96031,2005,Univ. of North Carolina at Greensboro,NC,1
95230,2005,Univ. of North Carolina Chapel Hill,NC,2
95231,2005,Univ. of North Carolina Charlotte,NC,3
95273,2005,Wake Forest Univ.,NC,1
95055,2006,Duke Univ.,NC,5
95056,2006,East Carolina Univ.,NC,0
20000015,2006,North Carolina A&T State Univ.,NC,3
95123,2006,North Carolina State Univ.,NC,5
96031,2006,Univ. of North Carolina at Greensboro,NC,0
95230,2006,Univ. of North Carolina Chapel Hill,NC,5
95231,2006,Univ. of North Carolina Charlotte,NC,3
95273,2006,Wake Forest Univ.,NC,0
95055,2007,Duke Univ.,NC,3
95056,2007,East Carolina Univ.,NC,0
95123,2007,North Carolina State Univ.,NC,5
96031,2007,Univ. of North Carolina at Greensboro,NC,1
95230,2007,Univ. of North Carolina Chapel Hill,NC,0
95231,2007,Univ. of North Carolina Charlotte,NC,1
95273,2007,Wake Forest Univ.,NC,5
95055,2008,Duke Univ.,NC,7
95056,2008,East Carolina Univ.,NC,1
95123,2008,North Carolina State Univ.,NC,5
96031,2008,Univ. of North Carolina at Greensboro,NC,2
95230,2008,Univ. of North Carolina Chapel Hill,NC,5
95231,2008,Univ. of North Carolina Charlotte,NC,3
95273,2008,Wake Forest Univ.,NC,2
95055,2009,Duke Univ.,NC,4
95056,2009,East Carolina Univ.,NC,0
95123,2009,North Carolina State Univ.,NC,4
96031,2009,Univ. of North Carolina at Greensboro,NC,2
95230,2009,Univ. of North Carolina Chapel Hill,NC,1
95231,2009,Univ. of North Carolina Charlotte,NC,3
95273,2009,Wake Forest Univ.,NC,3
95055,2010,Duke Univ.,NC,5
95056,2010,East Carolina Univ.,NC,0
95123,2010,North Carolina State Univ.,NC,4
96031,2010,Univ. of North Carolina at Greensboro,NC,1
95230,2010,Univ. of North Carolina Chapel Hill,NC,5
95231,2010,Univ. of North Carolina Charlotte,NC,4
95273,2010,Wake Forest Univ.,NC,3
95055,2011,Duke Univ.,NC,5
95056,2011,East Carolina Univ.,NC,0
95123,2011,North Carolina State Univ.,NC,4
96031,2011,Univ. of North Carolina at Greensboro,NC,1
95230,2011,Univ. of North Carolina Chapel Hill,NC,7
95231,2011,Univ. of North Carolina Charlotte,NC,3
95273,2011,Wake Forest Univ.,NC,3
95055,2012,Duke Univ.,NC,6
95056,2012,East Carolina Univ.,NC,0
95123,2012,North Carolina State Univ.,NC,4
96031,2012,Univ. of North Carolina at Greensboro,NC,0
95230,2012,Univ. of North Carolina Chapel Hill,NC,9
95231,2012,Univ. of North Carolina Charlotte,NC,3
95273,2012,Wake Forest Univ.,NC,5
95055,2013,Duke Univ.,NC,9
95056,2013,East Carolina Univ.,NC,1
95123,2013,North Carolina State Univ.,NC,8
96031,2013,Univ. of North Carolina at Greensboro,NC,1
95230,2013,Univ. of North Carolina Chapel Hill,NC,14
95231,2013,Univ. of North Carolina Charlotte,NC,4
95232,1993,Univ. of North Dakota,ND,
95124,1995,North Dakota State University,ND,1
95124,1996,North Dakota State University,ND,0
95124,1997,North Dakota State University,ND,0
95124,1998,North Dakota State University,ND,0
95232,1998,Univ. of North Dakota,ND,0
95124,1999,North Dakota State University,ND,0
95232,1999,Univ. of North Dakota,ND,0
95124,2000,North Dakota State University,ND,0
95124,2001,North Dakota State University,ND,0
95124,2002,North Dakota State Univ.,ND,1
95124,2003,North Dakota State Univ.,ND,0
95124,2004,North Dakota State Univ.,ND,0
95124,2005,North Dakota State Univ.,ND,0
95124,2006,North Dakota State Univ.,ND,0
95124,2007,North Dakota State Univ.,ND,0
95124,2008,North Dakota State Univ.,ND,0
95124,2009,North Dakota State Univ.,ND,0
95124,2010,North Dakota State Univ.,ND,0
95124,2011,North Dakota State Univ.,ND,2
95124,2012,North Dakota State Univ.,ND,1
95124,2013,North Dakota State Univ.,ND,0
95232,2013,Univ. of North Dakota,ND,0
95223,1993,Univ. of Nebraska Medical Center,NE,
95223,1994,Univ. of Nebraska Medical Center,NE,0
95223,1995,Univ. of Nebraska Medical Center,NE,1
95049,1996,Creighton University,NE,1
95223,1996,Univ. of Nebraska Medical Center,NE,0
95224,1996,Univ. of Nebraska-Lincoln,NE,1
95224,1997,Univ. of Nebraska-Lincoln,NE,1
95049,1998,Creighton University,NE,0
95224,1998,Univ. of Nebraska-Lincoln,NE,4
95049,1999,Creighton University,NE,0
95224,1999,Univ. of Nebraska-Lincoln,NE,2
95223,2000,Univ. of Nebraska Medical Center,NE,1
95224,2000,Univ. of Nebraska-Lincoln,NE,2
95049,2001,Creighton University,NE,1
95223,2001,Univ. of Nebraska Medical Center,NE,0
95049,2002,Creighton Univ.,NE,2
95224,2002,Univ. of Nebraska Lincoln,NE,0
95223,2002,Univ. of Nebraska Medical Ctr.,NE,1
95049,2003,Creighton Univ.,NE,1
96042,2003,Univ. of Nebraska,NE,1
95049,2004,Creighton Univ.,NE,0
96042,2004,Univ. of Nebraska,NE,2
95049,2005,Creighton Univ.,NE,2
96042,2005,Univ. of Nebraska,NE,1
95049,2006,Creighton Univ.,NE,1
96042,2006,Univ. of Nebraska,NE,5
96042,2007,Univ. of Nebraska,NE,4
96042,2008,Univ. of Nebraska,NE,3
96042,2009,Univ. of Nebraska,NE,6
20100289,2010,NUtech Ventures,NE,5
96042,2010,Univ. of Nebraska,NE,7
96042,2011,Univ. of Nebraska,NE,5
96042,2012,Univ. of Nebraska,NE,8
96042,2013,Univ. of Nebraska,NE,14
20000027,2001,Memorial University of Newfoundland,NF,0
20000027,2002,Memorial Univ of Newfoundland,NF,0
20000027,2003,Memorial Univ. of Newfoundland,NF,0
95053,1991,Dartmouth College,NH,
95053,1992,Dartmouth College,NH,
95053,1993,Dartmouth College,NH,
95053,1994,Dartmouth College,NH,0
95053,1995,Dartmouth College,NH,1
95227,1995,Univ. of New Hampshire,NH,0
95053,1996,Dartmouth College,NH,3
95227,1996,Univ. of New Hampshire,NH,0
95053,1997,Dartmouth College,NH,1
95053,1998,Dartmouth College,NH,1
95227,1998,Univ. of New Hampshire,NH,
95053,1999,Dartmouth College,NH,0
95227,1999,Univ. of New Hampshire,NH,0
95053,2000,Dartmouth College,NH,1
95227,2000,Univ. of New Hampshire,NH,0
95053,2001,Dartmouth College,NH,1
95227,2001,Univ. of New Hampshire,NH,1
95053,2002,Dartmouth College,NH,1
95227,2002,Univ. of New Hampshire,NH,0
95053,2003,Dartmouth College,NH,1
95227,2003,Univ. of New Hampshire,NH,0
95053,2004,Dartmouth College,NH,1
95227,2004,Univ. of New Hampshire,NH,0
95053,2005,Dartmouth College,NH,2
95227,2005,Univ. of New Hampshire,NH,1
95053,2006,Dartmouth College,NH,0
95227,2006,Univ. of New Hampshire,NH,2
95053,2007,Dartmouth College,NH,1
95227,2007,Univ. of New Hampshire,NH,0
95053,2008,Dartmouth College,NH,1
95227,2008,Univ. of New Hampshire,NH,0
95053,2009,Dartmouth College,NH,1
95227,2009,Univ. of New Hampshire,NH,1
95053,2010,Dartmouth College,NH,1
95227,2010,Univ. of New Hampshire,NH,1
95053,2011,Dartmouth College,NH,2
95227,2011,Univ. of New Hampshire,NH,0
95053,2012,Dartmouth College,NH,2
95227,2012,Univ. of New Hampshire,NH,0
95053,2013,Dartmouth College,NH,1
95227,2013,Univ. of New Hampshire,NH,3
95116,1991,New Jersey Institute of Technology,NJ,
95138,1991,Princeton University,NJ,
95150,1991,Rutgers The State University of  NJ,NJ,
95116,1992,New Jersey Institute of Technology,NJ,
95138,1992,Princeton University,NJ,
95150,1992,Rutgers The State University of  NJ,NJ,
95116,1993,New Jersey Institute of Technology,NJ,
95138,1993,Princeton University,NJ,
95150,1993,Rutgers The State University of  NJ,NJ,
95116,1994,New Jersey Institute of Technology,NJ,0
95138,1994,Princeton University,NJ,1
95150,1994,Rutgers The State University of  NJ,NJ,3
95116,1995,New Jersey Institute of Technology,NJ,0
95138,1995,Princeton University,NJ,0
95150,1995,Rutgers The State University of  NJ,NJ,2
95166,1995,Stevens Institute of Technology,NJ,0
95116,1996,New Jersey Institute of Technology,NJ,0
95138,1996,Princeton University,NJ,3
95150,1996,Rutgers The State University of  NJ,NJ,2
95166,1996,Stevens Institute of Technology,NJ,0
95116,1997,New Jersey Institute of Technology,NJ,1
95138,1997,Princeton University,NJ,0
95150,1997,Rutgers The State University of  NJ,NJ,7
95166,1997,Stevens Institute of Technology,NJ,0
95116,1998,New Jersey Institute of Technology,NJ,3
95138,1998,Princeton University,NJ,1
95150,1998,Rutgers The State University of  NJ,NJ,4
95116,1999,New Jersey Institute of Technology,NJ,0
95138,1999,Princeton University,NJ,2
95150,1999,Rutgers The State University of  NJ,NJ,3
95116,2000,New Jersey Institute of Technology,NJ,0
95138,2000,Princeton University,NJ,2
95150,2000,Rutgers The State University of  NJ,NJ,4
95116,2001,New Jersey Institute of Technology,NJ,2
95138,2001,Princeton University,NJ,5
95150,2001,Rutgers The State University of  NJ,NJ,3
95116,2002,New Jersey Inst. of Technology,NJ,2
95150,2002,Rutgers The State Univ. of  NJ,NJ,4
95116,2003,New Jersey Inst. of Technology,NJ,0
95150,2003,Rutgers The State Univ. of  NJ,NJ,1
95116,2004,New Jersey Inst. of Technology,NJ,0
95150,2004,Rutgers The State Univ. of  NJ,NJ,0
95116,2005,New Jersey Inst. of Technology,NJ,0
95150,2005,Rutgers The State Univ. of  NJ,NJ,0
95166,2005,Stevens Inst. of Technology,NJ,4
95116,2006,New Jersey Inst. of Technology,NJ,0
95150,2006,Rutgers The State Univ. of  NJ,NJ,0
95166,2006,Stevens Inst. of Technology,NJ,3
95116,2007,New Jersey Inst. of Technology,NJ,0
95150,2007,Rutgers The State Univ. of  NJ,NJ,4
95166,2007,Stevens Inst. of Technology,NJ,3
95116,2008,New Jersey Inst. of Technology,NJ,0
95150,2008,Rutgers The State Univ. of  NJ,NJ,2
95166,2008,Stevens Inst. of Technology,NJ,2
95116,2009,New Jersey Inst. of Technology,NJ,0
95150,2009,Rutgers The State Univ. of  NJ,NJ,5
95166,2009,Stevens Inst. of Technology,NJ,0
95116,2010,New Jersey Inst. of Technology,NJ,0
95150,2010,Rutgers The State Univ. of  NJ,NJ,8
95116,2011,New Jersey Inst. of Technology,NJ,3
95138,2011,Princeton Univ.,NJ,4
95150,2011,Rutgers The State Univ. of  NJ,NJ,8
20120293,2012,Hackensack University Medical Center,NJ,0
95116,2012,New Jersey Inst. of Technology,NJ,2
95138,2012,Princeton Univ.,NJ,0
95150,2012,Rutgers The State Univ. of  NJ,NJ,5
95166,2012,Stevens Inst. of Technology,NJ,0
20120293,2013,Hackensack University Medical Center,NJ,0
95116,2013,New Jersey Inst. of Technology,NJ,1
95138,2013,Princeton Univ.,NJ,1
95150,2013,Rutgers The State Univ. of  NJ,NJ,2
95166,2013,Stevens Inst. of Technology,NJ,5
20000027,2005,Memorial Univ. of Newfoundland,NL,0
20000027,2006,Memorial Univ. of Newfoundland,NL,1
20000027,2007,Memorial Univ. of Newfoundland,NL,0
20000027,2008,Memorial Univ. of Newfoundland,NL,0
20000027,2009,Memorial Univ. of Newfoundland,NL,1
20000027,2010,Memorial Univ. of Newfoundland,NL,0
20000027,2011,Memorial Univ. of Newfoundland,NL,1
20000027,2012,Memorial Univ. of Newfoundland,NL,
20000027,2013,Memorial Univ. of Newfoundland,NL,2
95118,1993,New Mexico State University,NM,
95118,1994,New Mexico State University,NM,0
95118,1995,New Mexico State University,NM,0
95118,1996,New Mexico State University,NM,0
95228,1996,Univ. of New Mexico,NM,0
95118,1997,New Mexico State University,NM,0
95228,1997,Univ. of New Mexico/Sci. & Tech. Corp.,NM,0
95118,1998,New Mexico State University,NM,0
95228,1998,Univ. of New Mexico/Sci. & Tech. Corp.,NM,1
95118,1999,New Mexico State University,NM,0
95228,1999,Univ. of New Mexico/Sci. & Tech. Corp.,NM,2
95118,2000,New Mexico State University,NM,0
95228,2000,Univ. of New Mexico/Sci. & Tech. Corp.,NM,3
95118,2001,New Mexico State University,NM,1
95228,2001,Univ. of New Mexico/Sci. & Tech. Corp.,NM,3
95118,2002,New Mexico State Univ.,NM,0
95228,2002,Univ. of New Mexico/Sci. & Tech. Corp.,NM,1
95118,2003,New Mexico State Univ.,NM,0
95228,2003,Univ. of New Mexico/Sci. & Tech. Corp.,NM,1
95118,2004,New Mexico State Univ.,NM,0
95228,2004,Univ. of New Mexico/Sci. & Tech. Corp.,NM,3
95228,2005,Univ. of New Mexico/Sci. & Tech. Corp.,NM,5
95118,2006,New Mexico State Univ.,NM,0
95228,2006,Univ. of New Mexico/Sci. & Tech. Corp.,NM,7
95118,2007,New Mexico State Univ.,NM,1
95228,2007,Univ. of New Mexico/Sci. & Tech. Corp.,NM,8
95118,2008,New Mexico State Univ.,NM,0
95228,2008,Univ. of New Mexico/Sci. & Tech. Corp.,NM,6
95118,2009,New Mexico State Univ.,NM,1
95228,2009,Univ. of New Mexico/Sci. & Tech. Corp.,NM,8
95118,2010,New Mexico State Univ.,NM,2
95228,2010,Univ. of New Mexico/Sci. & Tech. Corp.,NM,5
95118,2011,New Mexico State Univ.,NM,1
95228,2011,Univ. of New Mexico/Sci. & Tech. Corp.,NM,5
95118,2012,New Mexico State Univ.,NM,1
95228,2012,Univ. of New Mexico/Sci. & Tech. Corp.,NM,7
95118,2013,New Mexico State Univ.,NM,2
95228,2013,Univ. of New Mexico/Sci. & Tech. Corp.,NM,9
95225,2000,Univ. of Nevada - Reno,NV,0
95226,2002,Univ. of Nevada at Las Vegas,NV,0
95225,2002,Univ. of Nevada at Reno,NV,0
95226,2003,Univ. of Nevada at Las Vegas,NV,0
95225,2003,Univ. of Nevada at Reno,NV,4
95226,2004,Univ. of Nevada at Las Vegas,NV,0
95225,2004,Univ. of Nevada at Reno,NV,1
95226,2005,Univ. of Nevada at Las Vegas,NV,0
95226,2006,Univ. of Nevada at Las Vegas,NV,0
95225,2006,Univ. of Nevada at Reno,NV,0
95226,2007,Univ. of Nevada at Las Vegas,NV,0
95225,2007,Univ. of Nevada at Reno,NV,0
95225,2008,Univ. of Nevada at Reno,NV,0
95225,2009,Univ. of Nevada at Reno,NV,
95225,2010,Univ. of Nevada at Reno,NV,0
95225,2011,Univ. of Nevada at Reno,NV,0
95225,2012,Univ. of Nevada at Reno,NV,0
95225,2013,Univ. of Nevada at Reno,NV,2
95045,1991,Columbia University,NY,
95048,1991,Cornell Research Fndtn. Inc.,NY,
95119,1991,New York Blood Center,NY,
95169,1991,Syracuse University,NY,
95168,1991,The Research Foundation of SUNY,NY,
95240,1991,Univ. of Rochester,NY,
95045,1992,Columbia University,NY,
95048,1992,Cornell Research Fndtn. Inc.,NY,
95119,1992,New York Blood Center,NY,
95169,1992,Syracuse University,NY,
95168,1992,The Research Foundation of SUNY,NY,
95240,1992,Univ. of Rochester,NY,
95045,1993,Columbia University,NY,
95048,1993,Cornell Research Fndtn. Inc.,NY,
95071,1993,Health Research Inc.,NY,
95120,1993,New York Medical College,NY,
95121,1993,New York University Medical Center,NY,
95160,1993,Sloan Kettering Institute for Cancer Res.,NY,
95169,1993,Syracuse University,NY,
95168,1993,The Research Foundation of SUNY,NY,
95240,1993,Univ. of Rochester,NY,
95045,1994,Columbia University,NY,1
95071,1994,Health Research Inc.,NY,0
95120,1994,New York Medical College,NY,0
95121,1994,New York University Medical Center,NY,0
95160,1994,Sloan Kettering Institute for Cancer Res.,NY,0
95169,1994,Syracuse University,NY,1
95168,1994,The Research Foundation of SUNY,NY,2
95240,1994,Univ. of Rochester,NY,0
95045,1995,Columbia University,NY,0
95071,1995,Health Research Inc.,NY,0
95077,1995,Hunter College of CUNY,NY,0
95119,1995,New York Blood Center,NY,2
95120,1995,New York Medical College,NY,0
95121,1995,New York University Medical Center,NY,0
95160,1995,Sloan Kettering Institute for Cancer Res.,NY,0
95169,1995,Syracuse University,NY,1
95168,1995,The Research Foundation of SUNY,NY,3
95240,1995,Univ. of Rochester,NY,0
95045,1996,Columbia University,NY,1
95048,1996,Cornell Research Fndtn. Inc.,NY,3
95071,1996,Health Research Inc.,NY,0
95077,1996,Hunter College of CUNY,NY,0
95119,1996,New York Blood Center,NY,0
95120,1996,New York Medical College,NY,0
95121,1996,New York University,NY,1
95160,1996,Sloan Kettering Institute for Cancer Res.,NY,1
95169,1996,Syracuse University,NY,0
95168,1996,The Research Foundation of SUNY,NY,7
95240,1996,Univ. of Rochester,NY,0
95045,1997,Columbia University,NY,4
95048,1997,Cornell Research Fndtn. Inc.,NY,3
95071,1997,Health Research Inc.,NY,0
95119,1997,New York Blood Center,NY,
95120,1997,New York Medical College,NY,0
95121,1997,New York University,NY,
95160,1997,Sloan Kettering Institute for Cancer Res.,NY,1
95169,1997,Syracuse University,NY,0
95168,1997,The Research Foundation of SUNY,NY,5
95002,1998,Albert Einstein College of Med./Yeshiva,NY,2
95045,1998,Columbia University,NY,5
95048,1998,Cornell Research Fndtn. Inc.,NY,4
95071,1998,Health Research Inc.,NY,0
95050,1998,Mount Sinai School of Medicine of NYU,NY,0
95120,1998,New York Medical College,NY,0
95121,1998,New York University,NY,0
95160,1998,Sloan Kettering Institute for Cancer Res.,NY,1
95169,1998,Syracuse University,NY,2
95168,1998,The Research Foundation of SUNY,NY,7
95240,1998,Univ. of Rochester,NY,0
95045,1999,Columbia University,NY,5
95048,1999,Cornell Research Fndtn. Inc.,NY,4
95071,1999,Health Research Inc.,NY,0
95073,1999,Hospital for Special Surgery,NY,0
95050,1999,Mount Sinai School of Medicine of NYU,NY,0
95119,1999,New York Blood Center,NY,0
95120,1999,New York Medical College,NY,2
95121,1999,New York University,NY,2
95160,1999,Sloan Kettering Institute for Cancer Res.,NY,1
95169,1999,Syracuse University,NY,0
95168,1999,The Research Foundation of SUNY,NY,3
95240,1999,Univ. of Rochester,NY,1
95045,2000,Columbia University,NY,7
95048,2000,Cornell Research Fndtn. Inc.,NY,3
95071,2000,Health Research Inc.,NY,1
95073,2000,Hospital for Special Surgery,NY,0
95050,2000,Mount Sinai School of Medicine of NYU,NY,0
95120,2000,New York Medical College,NY,1
95121,2000,New York University,NY,7
95160,2000,Sloan Kettering Institute for Cancer Res.,NY,0
95169,2000,Syracuse University,NY,0
95168,2000,The Research Foundation of SUNY,NY,4
95240,2000,Univ. of Rochester,NY,2
95045,2001,Columbia University,NY,7
95048,2001,Cornell Research Fdn. Inc.,NY,1
95071,2001,Health Research Inc.,NY,0
95073,2001,Hospital for Special Surgery,NY,0
95050,2001,Mount Sinai School of Medicine of NYU,NY,2
95121,2001,New York University,NY,2
95160,2001,Sloan Kettering Institute for Cancer Res.,NY,1
95168,2001,The Research Foundation of SUNY,NY,5
95240,2001,Univ. of Rochester,NY,1
95045,2002,Columbia Univ.,NY,8
95048,2002,Cornell Research Fdn. Inc.,NY,4
95071,2002,Health Research Inc.-NY Health Dept. - Roswell Park Cancer Inst.,NY,0
95050,2002,Mount Sinai School of Medicine of NYU,NY,2
95121,2002,New York Univ.,NY,1
95142,2002,Rensselaer Polytechnic Inst.,NY,1
95160,2002,Sloan Kettering Inst. for Cancer Res.,NY,1
95168,2002,The Research Foundation of SUNY,NY,6
95240,2002,Univ. of Rochester,NY,4
95048,2003,Cornell Research Fdn. Inc.,NY,13
95071,2003,Health Research Inc.-NY Health Dept. - Roswell Park Cancer Inst.,NY,0
95073,2003,Hospital for Special Surgery,NY,0
95050,2003,Mount Sinai School of Medicine of NYU,NY,0
95119,2003,New York Blood Ctr.,NY,
95121,2003,New York Univ.,NY,4
95142,2003,Rensselaer Polytechnic Inst.,NY,2
95160,2003,Sloan Kettering Inst. for Cancer Res.,NY,0
95168,2003,The Research Foundation of SUNY,NY,4
95240,2003,Univ. of Rochester,NY,2
95048,2004,Cornell Research Fdn. Inc.,NY,6
95071,2004,Health Research Inc.-NY Health Dept. - Roswell Park Cancer Inst.,NY,0
95073,2004,Hospital for Special Surgery,NY,0
95050,2004,Mount Sinai School of Medicine of NYU,NY,1
95119,2004,New York Blood Ctr.,NY,0
95121,2004,New York Univ.,NY,4
95142,2004,Rensselaer Polytechnic Inst.,NY,4
95160,2004,Sloan Kettering Inst. for Cancer Res.,NY,4
95168,2004,The Research Foundation of SUNY,NY,7
95240,2004,Univ. of Rochester,NY,7
