Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"353,392","386,865","980,263","887,156","68,901",18.0,"59,879",15.7,"358,406","126,542","231,864",14.3,40.4,"172,191","106,220","65,971",12.0,19.4,"186,215",21.0,38.8,"40,730","40,989","72,818"
b. 5 to 9,"133,606","160,389","1,111,962","1,077,567","15,850",10.0,"12,671",8.0,"271,068","103,400","167,668",9.6,25.2,"202,278","83,131","119,147",7.7,18.8,"68,790",6.4,37.6,"7,862","7,953","51,673"
c. 10 to 19,"84,343","110,481","1,520,548","1,498,503","9,384",8.5,"7,985",7.3,"319,702","125,298","194,404",8.4,21.3,"275,611","106,769","168,842",7.1,18.4,"44,091",2.9,36.8,"4,255","4,329","57,672"
d. 20 to 49,"55,121","79,858","2,398,482","2,392,346","5,397",6.8,"4,594",5.8,"417,600","159,420","258,180",6.7,17.5,"405,328","136,713","268,615",5.7,16.9,"12,272",0.6,33.8,"2,285","2,315","68,402"
e. 50 to 99,"18,273","27,373","1,844,818","1,859,632","1,507",5.5,"1,317",4.8,"268,780","103,580","165,200",5.6,14.5,"298,408","90,001","208,407",4.8,16.0,"-29,628",-1.5,29.0,571,577,"39,131"
f. 100 to 249,"9,289","15,223","2,202,382","2,229,688",795,5.2,695,4.6,"296,477","116,406","180,071",5.2,13.3,"351,088","104,303","246,785",4.7,15.7,"-54,611",-2.4,26.6,242,243,"35,789"
g. 250 to 499,"2,362","3,653","1,204,378","1,223,703",180,4.9,193,5.3,"165,222","61,279","103,943",5.0,13.5,"203,872","66,869","137,003",5.5,16.7,"-38,650",-3.2,27.0,63,63,"22,047"
h. 500 to 999,917,"1,303","865,481","877,110",49,3.8,47,3.6,"106,217","34,272","71,945",3.9,12.1,"129,476","31,042","98,434",3.5,14.8,"-23,259",-2.7,24.2,11,11,"7,540"
i. 1000+,518,791,"1,675,307","1,709,335",15,1.9,21,2.6,"147,983","26,701","121,282",1.6,8.7,"216,039","41,712","174,327",2.4,12.6,"-68,056",-3.9,17.4,5,5,"11,392"
m. ALL,"657,821","785,936","13,803,621","13,755,040","102,078",13.1,"87,402",11.2,"2,351,455","856,898","1,494,557",6.2,17.1,"2,254,291","766,760","1,487,531",5.6,16.4,"97,164",0.7,32.8,"56,024","56,485","366,464"
,,2008,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"350,482","384,484","948,608","876,473","63,128",16.4,"62,436",16.2,"320,942","113,474","207,468",12.9,36.6,"176,671","107,667","69,004",12.3,20.2,"144,271",16.4,40.4,"44,802","44,851","78,568"
b. 5 to 9,"133,805","160,964","1,089,791","1,071,906","13,271",8.3,"11,306",7.1,"230,860","86,548","144,312",8.1,21.5,"195,090","73,533","121,557",6.9,18.2,"35,770",3.3,36.4,"8,332","8,341","54,068"
c. 10 to 19,"84,205","110,926","1,507,742","1,497,212","7,345",6.7,"6,274",5.7,"269,174","98,238","170,936",6.6,18.0,"248,113","83,684","164,429",5.6,16.6,"21,061",1.4,33.2,"4,457","4,464","59,256"
d. 20 to 49,"54,379","79,733","2,389,363","2,385,284","4,236",5.3,"3,558",4.5,"362,149","125,767","236,382",5.3,15.2,"353,990","106,417","247,573",4.5,14.8,"8,159",0.4,29.6,"2,274","2,294","67,802"
e. 50 to 99,"18,140","27,339","1,845,504","1,858,970","1,290",4.7,"1,097",4.0,"243,183","87,696","155,487",4.7,13.1,"270,115","75,505","194,610",4.1,14.5,"-26,932",-1.4,26.2,591,594,"40,778"
f. 100 to 249,"9,184","15,102","2,191,305","2,208,436",742,5.0,528,3.5,"288,304","110,341","177,963",5.0,13.1,"322,565","80,849","241,716",3.7,14.6,"-34,261",-1.5,26.2,268,269,"40,447"
g. 250 to 499,"2,320","3,627","1,187,309","1,205,406",177,4.9,172,4.7,"150,541","58,067","92,474",4.8,12.5,"186,735","59,712","127,023",5.0,15.5,"-36,194",-3.0,25.0,90,90,"32,142"
h. 500 to 999,902,"1,297","844,672","861,158",52,4.0,37,2.9,"99,394","34,252","65,142",4.0,11.5,"132,365","25,643","106,722",3.0,15.4,"-32,971",-3.9,23.0,15,15,"10,312"
i. 1000+,522,805,"1,760,150","1,773,806",21,2.6,29,3.6,"188,913","66,406","122,507",3.7,10.7,"216,225","69,018","147,207",3.9,12.2,"-27,312",-1.5,21.4,13,16,"43,554"
m. ALL,"653,939","784,277","13,764,444","13,738,651","90,262",11.5,"85,437",10.9,"2,153,460","780,789","1,372,671",5.7,15.7,"2,101,869","682,028","1,419,841",5.0,15.3,"51,591",0.4,30.6,"60,842","60,934","426,927"
,,2009,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"337,872","370,012","893,473","846,394","54,515",14.4,"68,934",18.2,"284,121","97,772","186,349",11.6,33.6,"189,963","117,765","72,198",13.9,22.4,"94,158",11.2,44.8,"48,184","48,237","83,154"
b. 5 to 9,"130,241","157,582","1,024,599","1,038,514","11,077",7.0,"12,099",7.6,"191,234","72,120","119,114",6.9,18.4,"219,063","78,638","140,425",7.6,21.1,"-27,829",-2.7,36.8,"8,497","8,556","55,604"
c. 10 to 19,"82,313","109,583","1,416,749","1,450,401","6,502",5.9,"6,348",5.8,"211,649","86,807","124,842",6.0,14.6,"278,953","84,394","194,559",5.8,19.2,"-67,304",-4.6,29.2,"4,280","4,319","57,192"
d. 20 to 49,"53,066","78,235","2,202,501","2,278,430","3,590",4.6,"3,585",4.6,"262,979","106,316","156,663",4.7,11.5,"414,836","107,785","307,051",4.7,18.2,"-151,857",-6.7,23.0,"2,194","2,205","65,889"
e. 50 to 99,"17,871","26,860","1,708,293","1,782,408","1,088",4.0,"1,168",4.3,"176,686","74,530","102,156",4.2,9.9,"324,915","79,811","245,104",4.5,18.2,"-148,229",-8.3,19.8,573,578,"39,645"
f. 100 to 249,"9,031","14,767","2,013,021","2,106,227",559,3.8,558,3.8,"204,338","81,844","122,494",3.9,9.7,"390,750","82,899","307,851",3.9,18.6,"-186,412",-8.9,19.4,267,269,"39,468"
g. 250 to 499,"2,253","3,599","1,128,320","1,171,642",143,4.0,145,4.0,"123,882","48,593","75,289",4.1,10.6,"210,526","47,537","162,989",4.1,18.0,"-86,644",-7.4,21.2,58,58,"19,053"
h. 500 to 999,879,"1,243","786,041","818,463",35,2.8,42,3.4,"61,717","23,312","38,405",2.8,7.5,"126,561","29,330","97,231",3.6,15.5,"-64,844",-8.0,15.0,17,17,"11,597"
i. 1000+,523,802,"1,716,170","1,785,375",22,2.7,27,3.4,"137,666","45,665","92,001",2.6,7.7,"276,077","54,850","221,227",3.1,15.5,"-138,411",-7.8,15.4,8,8,"17,186"
m. ALL,"634,049","762,683","12,889,167","13,277,854","77,531",10.1,"92,906",12.0,"1,654,272","636,959","1,017,313",4.8,12.5,"2,431,644","683,009","1,748,635",5.1,18.3,"-777,372",-5.8,25.0,"64,078","64,247","388,788"
,,2010,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"338,805","372,272","885,513","840,724","53,705",14.3,"63,595",16.9,"263,574","98,460","165,114",11.7,31.4,"173,995","108,686","65,309",12.9,20.7,"89,579",10.7,41.4,"42,708","42,740","73,840"
b. 5 to 9,"125,542","152,674","1,009,259","1,010,607","10,462",6.8,"10,656",7.0,"178,455","68,139","110,316",6.7,17.7,"181,151","68,975","112,176",6.8,17.9,"-2,696",-0.2,35.4,"7,275","7,301","47,274"
c. 10 to 19,"79,670","107,304","1,408,242","1,427,463","6,143",5.7,"5,619",5.2,"204,742","80,990","123,752",5.7,14.3,"243,183","74,239","168,944",5.2,17.0,"-38,441",-2.7,28.6,"3,799","3,827","50,301"
d. 20 to 49,"49,909","73,975","2,127,268","2,173,714","3,204",4.3,"3,259",4.4,"252,654","95,838","156,816",4.4,11.6,"345,546","97,490","248,056",4.5,15.9,"-92,892",-4.3,23.2,"1,884","1,916","56,583"
e. 50 to 99,"16,347","24,951","1,649,341","1,678,955","1,035",4.2,893,3.6,"190,489","71,626","118,863",4.3,11.3,"249,716","60,629","189,087",3.6,14.9,"-59,227",-3.6,22.6,496,497,"34,105"
f. 100 to 249,"8,183","13,546","1,914,563","1,950,788",587,4.4,460,3.4,"207,128","87,329","119,799",4.5,10.6,"279,577","68,958","210,619",3.5,14.3,"-72,449",-3.7,21.2,237,237,"34,834"
g. 250 to 499,"2,014","3,162","1,038,147","1,057,325",136,4.3,153,4.8,"122,383","46,350","76,033",4.4,11.6,"160,739","52,767","107,972",5.0,15.2,"-38,356",-3.6,23.2,67,67,"22,898"
h. 500 to 999,797,"1,140","724,872","754,991",28,2.4,36,3.1,"54,737","18,216","36,521",2.4,7.3,"114,975","25,887","89,088",3.4,15.2,"-60,238",-7.9,14.6,14,14,"9,870"
i. 1000+,487,755,"1,653,277","1,713,107",21,2.8,23,3.0,"123,140","41,179","81,961",2.4,7.2,"242,801","57,815","184,986",3.4,14.2,"-119,661",-7.0,14.4,11,11,"27,272"
m. ALL,"621,754","749,779","12,410,482","12,607,674","75,321",10.0,"84,694",11.2,"1,597,302","608,127","989,175",4.8,12.7,"1,991,683","615,446","1,376,237",4.9,15.8,"-394,381",-3.1,25.4,"56,491","56,610","356,977"
,,2011,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"344,833","380,084","917,740","858,997","57,851",15.2,"61,516",16.2,"283,266","104,204","179,062",12.1,33.0,"165,779","105,177","60,602",12.2,19.3,"117,487",13.7,38.6,"39,660","39,747","68,675"
b. 5 to 9,"124,238","152,271","1,036,755","1,017,745","11,346",7.5,"9,906",6.5,"198,789","73,780","125,009",7.2,19.5,"160,769","64,320","96,449",6.3,15.8,"38,020",3.7,31.6,"6,658","6,687","43,290"
c. 10 to 19,"77,672","105,639","1,446,643","1,436,714","5,863",5.6,"5,500",5.2,"229,139","78,364","150,775",5.5,15.9,"209,281","72,936","136,345",5.1,14.6,"19,858",1.3,29.2,"3,587","3,600","47,429"
d. 20 to 49,"47,674","70,995","2,151,296","2,135,316","3,341",4.7,"2,986",4.2,"295,782","100,225","195,557",4.7,13.9,"263,821","88,870","174,951",4.2,12.4,"31,961",1.5,24.8,"1,856","1,869","55,510"
e. 50 to 99,"15,476","24,097","1,657,225","1,646,841","1,123",4.7,848,3.5,"211,598","76,490","135,108",4.6,12.8,"190,830","58,339","132,491",3.5,11.6,"20,768",1.2,23.2,462,463,"31,769"
f. 100 to 249,"7,760","12,880","1,895,676","1,910,798",453,3.5,517,4.0,"209,105","67,663","141,442",3.5,10.9,"239,349","77,310","162,039",4.0,12.5,"-30,244",-1.6,21.8,274,274,"40,652"
g. 250 to 499,"1,887","3,003","1,018,692","1,015,742",119,4.0,112,3.7,"120,329","40,852","79,477",4.0,11.8,"114,429","37,564","76,865",3.7,11.3,"5,900",0.5,22.6,54,54,"17,506"
h. 500 to 999,762,"1,108","753,598","753,061",36,3.2,46,4.1,"96,042","23,762","72,280",3.2,12.8,"94,968","31,249","63,719",4.1,12.6,"1,074",0.2,25.2,13,13,"8,816"
i. 1000+,483,745,"1,686,778","1,692,280",12,1.6,19,2.5,"138,338","24,280","114,058",1.4,8.2,"149,342","37,804","111,538",2.2,8.8,"-11,004",-0.6,16.4,7,7,"14,867"
m. ALL,"620,785","750,822","12,564,403","12,467,494","80,144",10.7,"81,450",10.9,"1,782,388","589,620","1,192,768",4.7,14.3,"1,588,568","573,569","1,014,999",4.6,12.7,"193,820",1.6,25.4,"52,571","52,714","328,514"
,,2012,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"353,063","389,354","960,107","875,691","66,204",17.2,"56,115",14.6,"323,417","117,953","205,464",13.5,36.9,"154,584","96,886","57,698",11.1,17.7,"168,833",19.2,35.4,"39,558","40,719","71,440"
b. 5 to 9,"127,065","154,252","1,078,373","1,043,430","12,379",8.1,"10,428",6.8,"236,264","80,332","155,932",7.7,22.6,"166,377","67,992","98,385",6.5,15.9,"69,887",6.7,31.8,"7,440","7,849","50,698"
c. 10 to 19,"76,743","104,871","1,472,527","1,441,719","6,891",6.6,"5,962",5.7,"269,487","91,047","178,440",6.3,18.7,"207,870","79,898","127,972",5.5,14.4,"61,617",4.3,28.8,"4,197","4,425","58,847"
d. 20 to 49,"47,936","71,307","2,190,732","2,163,914","3,717",5.2,"3,468",4.9,"341,545","110,513","231,032",5.1,15.8,"287,909","103,895","184,014",4.8,13.3,"53,636",2.5,26.6,"2,268","2,406","71,030"
e. 50 to 99,"15,537","24,361","1,698,341","1,685,214","1,053",4.3,"1,004",4.1,"232,974","71,538","161,436",4.2,13.8,"206,720","68,245","138,475",4.0,12.3,"26,254",1.5,24.6,599,631,"41,895"
f. 100 to 249,"7,803","12,883","1,925,389","1,915,687",507,4.0,407,3.2,"236,269","75,604","160,665",3.9,12.3,"216,864","61,002","155,862",3.2,11.3,"19,405",1.0,22.6,227,241,"35,927"
g. 250 to 499,"1,957","3,104","1,038,582","1,047,291",105,3.4,116,3.7,"109,438","35,708","73,730",3.4,10.4,"126,855","39,818","87,037",3.8,12.1,"-17,417",-1.7,20.8,64,65,"21,690"
h. 500 to 999,792,"1,143","771,687","767,791",49,4.3,24,2.1,"89,276","33,969","55,307",4.4,11.6,"81,483","16,607","64,876",2.2,10.6,"7,793",1.0,21.2,13,14,"9,238"
i. 1000+,499,762,"1,739,756","1,753,567",30,4.0,18,2.4,"174,588","62,597","111,991",3.6,10.0,"202,209","42,432","159,777",2.4,11.5,"-27,621",-1.5,20.0,7,7,"15,232"
m. ALL,"631,395","762,037","12,875,494","12,694,304","90,935",12.0,"77,542",10.3,"2,013,258","679,261","1,333,997",5.4,15.9,"1,650,871","576,775","1,074,096",4.5,13.0,"362,387",2.9,26.0,"54,373","56,357","375,997"
