Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"128,944","142,429","342,208","316,718","20,701",14.5,"20,721",14.5,"107,683","34,984","72,699",11.0,34.0,"56,702","34,134","22,568",10.8,17.9,"50,981",16.1,35.8,"13,463","13,469","22,956"
b. 5 to 9,"47,700","59,163","403,405","395,888","3,837",6.5,"3,205",5.4,"77,386","25,040","52,346",6.3,19.5,"62,352","20,985","41,367",5.3,15.7,"15,034",3.8,31.4,"2,318","2,318","15,176"
c. 10 to 19,"31,220","41,292","558,981","553,260","2,254",5.5,"1,768",4.3,"92,941","30,081","62,860",5.4,16.8,"81,498","23,700","57,798",4.3,14.7,"11,443",2.1,29.4,"1,245","1,247","16,603"
d. 20 to 49,"20,456","27,939","843,170","839,699","1,339",4.8,"1,042",3.7,"118,056","39,761","78,295",4.7,14.1,"111,113","31,190","79,923",3.7,13.2,"6,943",0.9,26.4,636,645,"19,081"
e. 50 to 99,"7,376","10,138","692,743","692,718",449,4.4,362,3.6,"85,848","30,080","55,768",4.3,12.4,"85,797","24,959","60,838",3.6,12.4,51,0.0,24.8,208,208,"14,288"
f. 100 to 249,"3,959","6,168","918,102","919,252",252,4.1,202,3.3,"106,884","36,786","70,098",4.0,11.6,"109,183","29,787","79,396",3.2,11.9,"-2,299",-0.3,23.2,95,95,"13,869"
g. 250 to 499,"1,092","1,474","483,021","488,326",69,4.7,55,3.8,"53,195","22,915","30,280",4.7,10.9,"63,804","17,595","46,209",3.6,13.1,"-10,609",-2.2,21.8,16,16,"5,480"
h. 500 to 999,473,606,"413,510","413,582",20,3.3,13,2.2,"43,880","13,768","30,112",3.3,10.6,"44,024","8,923","35,101",2.2,10.6,-144,0.0,21.2,2,2,D
i. 1000+,266,349,"797,194","772,849",6,1.7,3,0.9,"99,502","29,907","69,595",3.9,12.9,"50,813","4,604","46,209",0.6,6.6,"48,689",6.3,13.2,2,2,D
m. ALL,"241,486","289,558","5,452,334","5,392,292","28,927",10.0,"27,371",9.5,"785,375","263,322","522,053",4.9,14.6,"665,286","195,877","469,409",3.6,12.3,"120,089",2.3,24.6,"17,985","18,002","111,956"
,,2009,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"124,974","137,647","319,433","304,713","17,916",12.8,"22,774",16.2,"89,743","30,482","59,261",10.0,29.5,"60,303","37,203","23,100",12.2,19.8,"29,440",9.7,39.6,"14,330","14,338","23,926"
b. 5 to 9,"46,404","57,994","381,210","384,933","3,106",5.3,"3,510",6.0,"60,056","20,322","39,734",5.3,15.6,"67,502","22,926","44,576",6.0,17.5,"-7,446",-1.9,31.2,"2,321","2,332","15,181"
c. 10 to 19,"30,160","40,357","522,061","533,098","1,888",4.7,"1,997",4.9,"67,172","25,382","41,790",4.8,12.6,"89,246","26,588","62,658",5.0,16.7,"-22,074",-4.1,25.2,"1,241","1,254","16,731"
d. 20 to 49,"20,165","27,432","789,180","809,379","1,044",3.8,"1,094",4.0,"86,164","31,902","54,262",3.9,10.6,"126,561","32,300","94,261",4.0,15.6,"-40,397",-5.0,21.2,657,663,"19,624"
e. 50 to 99,"7,295","10,029","642,754","667,444",398,4.0,422,4.2,"62,165","26,931","35,234",4.0,9.3,"111,544","28,754","82,790",4.3,16.7,"-49,379",-7.4,18.6,192,195,"13,048"
f. 100 to 249,"3,985","6,199","844,324","887,678",199,3.2,190,3.1,"68,549","29,281","39,268",3.3,7.7,"155,256","28,762","126,494",3.2,17.5,"-86,707",-9.8,15.4,77,77,"11,478"
g. 250 to 499,"1,072","1,450","460,216","477,469",58,4.0,60,4.1,"47,151","20,134","27,017",4.2,9.9,"81,657","21,123","60,534",4.4,17.1,"-34,506",-7.2,19.8,20,20,"7,073"
h. 500 to 999,469,599,"379,791","397,712",10,1.7,13,2.2,"24,433","6,879","17,554",1.7,6.1,"60,275","8,246","52,029",2.1,15.2,"-35,842",-9.1,12.2,3,3,"2,032"
i. 1000+,270,357,"772,611","803,807",6,1.7,9,2.5,"40,802","13,152","27,650",1.6,5.1,"103,194","15,064","88,130",1.9,12.8,"-62,392",-7.7,10.2,5,5,"8,922"
m. ALL,"234,794","282,064","5,111,580","5,266,233","24,625",8.6,"30,069",10.5,"546,235","204,465","341,770",3.9,10.4,"855,538","220,966","634,572",4.2,16.2,"-309,303",-5.8,20.8,"18,846","18,887","118,015"
,,2010,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"124,737","137,503","318,583","302,827","17,892",12.9,"20,951",15.1,"87,262","30,887","56,375",10.2,28.8,"55,749","34,400","21,349",11.4,18.4,"31,513",10.4,36.8,"12,423","12,440",D
b. 5 to 9,"45,467","57,127","380,501","379,414","3,162",5.5,"3,012",5.3,"61,658","20,712","40,946",5.5,16.3,"59,484","19,532","39,952",5.1,15.7,"2,174",0.6,31.4,"1,943","1,952","12,560"
c. 10 to 19,"29,919","40,093","522,884","528,331","2,142",5.4,"1,672",4.2,"70,800","27,843","42,957",5.3,13.4,"81,694","22,092","59,602",4.2,15.5,"-10,894",-2.1,26.8,"1,058","1,070","14,229"
d. 20 to 49,"19,305","26,688","781,541","793,805","1,088",4.1,"1,035",3.9,"87,380","32,260","55,120",4.1,11.0,"111,907","31,297","80,610",3.9,14.1,"-24,527",-3.1,22.0,584,586,"17,586"
e. 50 to 99,"6,783","9,434","631,754","639,123",372,4.0,331,3.5,"69,187","24,949","44,238",3.9,10.8,"83,925","22,512","61,413",3.5,13.1,"-14,738",-2.3,21.6,143,143,"9,944"
f. 100 to 249,"3,613","5,568","809,765","819,284",214,3.9,185,3.3,"81,113","32,331","48,782",3.9,9.9,"100,151","26,733","73,418",3.3,12.2,"-19,038",-2.3,19.8,97,97,"14,081"
g. 250 to 499,975,"1,346","425,322","441,354",45,3.3,49,3.6,"33,249","15,478","17,771",3.5,7.5,"65,312","16,808","48,504",3.8,14.8,"-32,063",-7.3,15.0,28,28,"9,351"
h. 500 to 999,428,532,"350,879","362,435",5,0.9,13,2.4,"23,849","3,519","20,330",1.0,6.6,"46,961","8,144","38,817",2.2,13.0,"-23,112",-6.4,13.2,6,6,"3,634"
i. 1000+,259,337,"735,172","755,734",6,1.8,5,1.5,"37,419","9,292","28,127",1.2,5.0,"78,543","13,785","64,758",1.8,10.4,"-41,124",-5.4,10.0,2,2,D
m. ALL,"231,486","278,628","4,956,401","5,022,307","24,926",8.9,"27,253",9.7,"551,917","197,271","354,646",3.9,11.0,"683,726","195,303","488,423",3.9,13.6,"-131,809",-2.6,22.0,"16,284","16,324","106,240"
,,2011,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"126,416","139,640","322,952","306,283","19,762",14.1,"21,431",15.3,"88,935","32,904","56,031",10.7,29.0,"55,597","35,426","20,171",11.6,18.2,"33,338",10.8,36.4,"12,621","12,730","21,524"
b. 5 to 9,"44,481","56,232","381,951","377,056","3,196",5.7,"3,026",5.4,"63,475","20,829","42,646",5.5,16.8,"53,685","19,672","34,013",5.2,14.2,"9,790",2.6,28.4,"1,938","1,967","12,734"
c. 10 to 19,"29,274","39,599","527,744","529,368","1,905",4.8,"1,719",4.4,"71,811","25,153","46,658",4.8,13.6,"75,059","22,607","52,452",4.3,14.2,"-3,248",-0.6,27.2,"1,032","1,049","13,884"
d. 20 to 49,"18,714","25,902","789,144","783,162","1,080",4.2,886,3.4,"98,634","32,447","66,187",4.1,12.6,"86,669","26,430","60,239",3.4,11.1,"11,965",1.5,22.2,538,541,"16,233"
e. 50 to 99,"6,498","9,087","633,702","626,857",340,3.8,271,3.0,"76,507","23,378","53,129",3.7,12.2,"62,817","18,442","44,375",2.9,10.0,"13,690",2.2,20.0,136,136,"9,109"
f. 100 to 249,"3,592","5,502","820,219","822,469",167,3.0,168,3.1,"85,400","25,008","60,392",3.0,10.4,"89,899","24,553","65,346",3.0,10.9,"-4,499",-0.5,20.8,70,70,"10,317"
g. 250 to 499,916,"1,285","440,188","437,853",38,3.0,44,3.4,"49,397","12,978","36,419",3.0,11.3,"44,726","14,768","29,958",3.4,10.2,"4,671",1.1,20.4,21,21,"7,329"
h. 500 to 999,421,516,"357,322","353,053",19,3.7,11,2.1,"40,057","13,669","26,388",3.9,11.3,"31,518","7,512","24,006",2.1,8.9,"8,539",2.4,17.8,3,3,"2,194"
i. 1000+,250,323,"742,770","742,975",5,1.6,4,1.2,"54,730","14,460","40,270",1.9,7.4,"55,140","5,965","49,175",0.8,7.4,-410,0.0,14.8,4,4,"5,965"
m. ALL,"230,562","278,086","5,015,992","4,979,076","26,512",9.5,"27,560",9.9,"628,946","200,826","428,120",4.0,12.6,"555,110","175,375","379,735",3.5,11.1,"73,836",1.5,22.2,"16,363","16,521","99,289"
,,2012,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"128,860","142,024","337,206","311,235","21,863",15.5,"19,781",14.0,"103,738","36,793","66,945",11.8,33.3,"51,795","32,525","19,270",10.5,16.6,"51,943",16.7,33.2,"12,764","13,040","21,948"
b. 5 to 9,"44,608","56,205","393,581","381,998","3,498",6.2,"3,075",5.5,"78,017","22,792","55,225",6.0,20.4,"54,851","20,065","34,786",5.3,14.4,"23,166",6.0,28.8,"2,073","2,193","14,283"
c. 10 to 19,"28,428","38,934","536,203","528,970","2,108",5.4,"1,887",4.9,"89,016","28,448","60,568",5.4,16.8,"74,550","25,283","49,267",4.8,14.1,"14,466",2.7,28.2,"1,177","1,241","16,532"
d. 20 to 49,"18,761","25,790","797,020","786,914","1,207",4.7,"1,196",4.6,"120,219","36,244","83,975",4.6,15.3,"100,006","36,231","63,775",4.6,12.7,"20,213",2.6,25.4,635,693,"20,917"
e. 50 to 99,"6,590","9,177","629,589","631,428",341,3.7,375,4.1,"72,696","23,466","49,230",3.7,11.5,"76,374","25,219","51,155",4.0,12.1,"-3,678",-0.6,23.0,185,196,"12,903"
f. 100 to 249,"3,548","5,459","827,587","823,054",174,3.2,181,3.3,"93,831","26,314","67,517",3.2,11.4,"84,764","27,386","57,378",3.3,10.3,"9,067",1.1,20.6,84,87,"13,152"
g. 250 to 499,965,"1,335","445,772","447,335",49,3.7,42,3.2,"47,961","16,886","31,075",3.8,10.7,"51,087","14,307","36,780",3.2,11.4,"-3,126",-0.7,21.4,21,21,"7,307"
h. 500 to 999,421,517,"344,029","349,736",12,2.3,16,3.1,"30,707","8,266","22,441",2.4,8.8,"42,121","10,240","31,881",2.9,12.0,"-11,414",-3.2,17.6,6,6,"3,818"
i. 1000+,275,360,"779,295","784,112",13,3.7,4,1.1,"63,775","23,859","39,916",3.0,8.1,"73,409","15,187","58,222",1.9,9.4,"-9,634",-1.3,16.2,,,
m. ALL,"232,456","279,801","5,090,282","5,044,782","29,265",10.5,"26,557",9.5,"699,960","223,068","476,892",4.4,13.9,"608,957","206,443","402,514",4.1,12.1,"91,003",1.8,24.2,"16,945","17,477","110,860"
